order_id,gender_category,product_line,product_name,size,units_sold,mrp,discount_applied,revenue,order_date,sales_channel,region,profit,month
4172,Women,Soccer,Mercurial Superfly,L,1.0,6110.030000000001,0.0,6110.030000000001,,Retail,bengaluru,155.61,
4173,Men,Soccer,Tiempo Legend,M,0.0,6110.030000000001,0.0,0.0,,Online,hyderabad,-835.46,
4174,Women,Soccer,Tiempo Legend,XL,0.0,6110.030000000001,0.0,0.0,,Retail,kolkata,-869.37,
4175,Men,Basketball,Air Jordan,,0.0,6110.030000000001,0.0,0.0,,Retail,kolkata,2631.77,
4176,Women,Training,ZoomX Invincible,M,1.0,6110.030000000001,0.0,6110.030000000001,2023-09-02,Retail,hyderabad,2254.67,9.0
4177,Kids,Training,Metcon 7,M,0.0,6110.030000000001,0.0,0.0,,Online,mumbai,-203.62,
4178,Men,Basketball,Air Jordan,L,0.0,6110.030000000001,0.0,0.0,,Retail,hyd,302.75,
4179,Women,Running,React Infinity,XL,0.0,6633.14,0.0,0.0,,Retail,mumbai,1048.63,
4180,Men,Running,Pegasus Turbo,M,0.0,6110.030000000001,0.0,0.0,,Retail,kolkata,500.23,
4181,Women,Running,Free RN,M,3.0,6110.030000000001,0.0,18330.090000000004,2025-04-05,Retail,delhi,-564.63,4.0
4182,Men,Lifestyle,Dunk Low,XL,1.0,9335.57,0.0,9335.57,,Retail,mumbai,1135.38,
4183,Men,Lifestyle,Air Force 1,11,2.0,8647.63,0.0,17295.26,,Retail,pune,-443.83,
4184,Women,Basketball,LeBron 20,10,0.0,6110.030000000001,0.0,0.0,,Online,bengaluru,1788.65,
4185,Women,Training,ZoomX Invincible,6,3.0,6110.030000000001,0.0,18330.090000000004,2025-02-01,Online,hyderbad,2562.05,2.0
4186,Men,Basketball,LeBron 20,XL,0.0,9872.08,0.17,0.0,2025-03-10,Online,bengaluru,409.77,3.0
4187,Women,Training,Flex Trainer,L,0.0,5363.84,0.95,0.0,,Retail,hyderbad,1194.42,
2050,Kids,Soccer,Tiempo Legend,,0.0,6110.030000000001,0.0,0.0,2023-09-30,Online,pune,1182.9,9.0
4189,Kids,Soccer,Phantom GT,9,0.0,6110.030000000001,0.97,0.0,,Retail,hyderbad,2788.1,
2043,Men,Training,Flex Trainer,XL,4.0,6110.030000000001,0.12,24410.791856000003,,Online,pune,-809.91,
4191,Men,Running,React Infinity,M,0.0,6110.030000000001,0.0,0.0,2024-07-22,Online,pune,671.86,7.0
4192,Men,Lifestyle,Waffle One,,0.0,3339.95,1.0,0.0,,Retail,delhi,642.55,
4193,Kids,Basketball,Kyrie Flytrap,XL,1.0,6110.030000000001,0.0,6110.030000000001,,Online,mumbai,1192.66,
4194,Kids,Running,React Infinity,L,0.0,6110.030000000001,0.0,0.0,,Retail,delhi,-759.55,
4195,Kids,Training,Metcon 7,L,0.0,6317.4,0.0,0.0,2023-09-23,Retail,mumbai,-746.03,9.0
2029,Kids,Lifestyle,Dunk Low,10,0.0,8165.07,0.0,0.0,,Online,pune,3469.45,
4197,Men,Running,React Infinity,XL,4.0,7560.6,0.0,30242.4,,Online,kolkata,1415.35,
4198,Men,Running,Pegasus Turbo,M,0.0,7860.63,0.53,0.0,,Retail,delhi,-1087.13,
4199,Women,Running,Free RN,,0.0,6110.030000000001,0.0,0.0,2025-05-25,Online,hyderbad,-731.89,5.0
4200,Women,Soccer,Tiempo Legend,L,0.0,6110.030000000001,0.78,0.0,,Online,bengaluru,-613.22,
4201,Kids,Running,React Infinity,L,3.0,6110.030000000001,0.0,18330.090000000004,2025-05-09,Retail,kolkata,1412.54,5.0
4202,Men,Training,SuperRep Go,L,4.0,4996.25,0.0,19985.0,,Online,pune,299.85,
4203,Kids,Training,Flex Trainer,M,0.0,6110.030000000001,0.0,0.0,,Online,pune,1879.42,
4204,Kids,Lifestyle,Waffle One,,0.0,7265.47,0.0,0.0,2025-04-16,Online,pune,1589.71,4.0
4205,Kids,Lifestyle,Waffle One,XL,0.0,6110.030000000001,0.0,0.0,,Online,mumbai,2333.09,
4206,Kids,Basketball,Kyrie Flytrap,,0.0,6110.030000000001,0.0,0.0,,Online,bengaluru,943.16,
4207,Women,Basketball,Air Jordan,L,0.0,6110.030000000001,0.0,0.0,,Retail,hyderabad,2063.27,
4208,Kids,Running,React Infinity,,0.0,6110.030000000001,0.0,0.0,,Retail,pune,-942.96,
4209,Women,Running,Air Zoom,M,1.0,6110.030000000001,0.0,6110.030000000001,2023-12-03,Online,kolkata,3222.58,12.0
4210,Kids,Training,SuperRep Go,M,3.0,6110.030000000001,0.0,18330.090000000004,,Retail,mumbai,2738.04,
4211,Men,Basketball,Air Jordan,9,0.0,6110.030000000001,1.09,0.0,,Online,hyderabad,-253.76,
4212,Men,Running,React Infinity,XL,3.0,6110.030000000001,0.9,18165.119190000005,2023-07-29,Online,kolkata,3556.86,7.0
4213,Men,Lifestyle,Dunk Low,L,0.0,6110.030000000001,0.0,0.0,2024-05-26,Retail,delhi,1165.42,5.0
4214,Men,Training,SuperRep Go,,0.0,6110.030000000001,0.0,0.0,,Retail,pune,1393.11,
4215,Men,Training,Flex Trainer,XL,3.0,7213.51,0.0,21640.53,,Online,kolkata,960.82,
4217,Men,Soccer,Tiempo Legend,12,0.0,3080.23,0.22,0.0,2025-05-08,Online,delhi,-950.13,5.0
4218,Kids,Running,Free RN,10,0.0,6296.17,0.0,0.0,,Online,bangalore,3435.85,
4219,Kids,Training,Flex Trainer,,0.0,9565.66,0.0,0.0,,Retail,pune,3667.35,
4220,Kids,Lifestyle,Dunk Low,M,2.0,2290.64,0.84,4542.797248,,Retail,delhi,608.16,
4221,Kids,Soccer,Mercurial Superfly,XL,0.0,6110.030000000001,0.88,0.0,,Online,hyd,1001.02,
2023,Men,Basketball,Air Jordan,XL,0.0,6110.030000000001,0.0,0.0,,Online,mumbai,2913.04,
4223,Kids,Soccer,Mercurial Superfly,L,1.0,6110.030000000001,0.31,6091.088907,2025-02-04,Retail,bengaluru,-1152.37,2.0
4224,Kids,Training,ZoomX Invincible,,0.0,6110.030000000001,0.58,0.0,,Online,hyderbad,2541.07,
4225,Kids,Running,Free RN,XL,0.0,2941.85,1.12,0.0,,Online,delhi,2776.82,
4227,Kids,Training,Metcon 7,L,0.0,6110.030000000001,0.0,0.0,2024-12-17,Retail,mumbai,110.91,12.0
4228,Kids,Training,SuperRep Go,L,3.0,6110.030000000001,0.0,18330.090000000004,,Retail,kolkata,-448.12,
4229,Kids,Running,Free RN,XL,4.0,6110.030000000001,0.0,24440.120000000003,,Online,pune,3470.61,
4230,Kids,Lifestyle,Waffle One,L,0.0,6110.030000000001,0.0,0.0,,Retail,hyderabad,-1193.85,
4231,Kids,Lifestyle,Blazer Mid,XL,2.0,6652.23,1.09,13159.441385999999,2024-01-08,Online,pune,-780.66,1.0
4232,Women,Soccer,Tiempo Legend,10,0.0,6110.030000000001,0.0,0.0,,Online,bengaluru,-532.52,
4233,Women,Soccer,Mercurial Superfly,,1.0,3895.52,0.0,3895.52,,Retail,bangalore,3856.45,
4234,Women,Basketball,Zoom Freak,M,0.0,6110.030000000001,0.0,0.0,,Online,mumbai,404.2,
4235,Kids,Basketball,Zoom Freak,,4.0,3417.98,0.0,13671.92,,Online,bangalore,2112.47,
4236,Kids,Soccer,Mercurial Superfly,,0.0,8299.07,0.09,0.0,,Retail,delhi,1565.48,
4237,Men,Basketball,LeBron 20,L,1.0,6110.030000000001,0.0,6110.030000000001,,Online,delhi,572.58,
4238,Men,Soccer,Phantom GT,XL,2.0,6489.35,0.0,12978.7,2024-12-14,Online,hyderabad,-321.44,12.0
4239,Men,Running,Air Zoom,,0.0,6110.030000000001,1.13,0.0,2023-09-08,Online,kolkata,-828.71,9.0
4240,Men,Running,Air Zoom,M,0.0,6110.030000000001,0.0,0.0,,Retail,bangalore,1091.85,
4241,Women,Basketball,LeBron 20,M,0.0,6110.030000000001,0.0,0.0,2024-10-29,Retail,delhi,3890.05,10.0
4242,Kids,Basketball,Kyrie Flytrap,,0.0,3507.12,0.0,0.0,,Retail,mumbai,2217.09,
4243,Kids,Training,ZoomX Invincible,,0.0,5248.74,0.0,0.0,,Retail,bengaluru,3500.67,
4244,Men,Training,Metcon 7,XL,2.0,6110.030000000001,0.54,12154.071676000001,,Retail,bengaluru,161.88,
4245,Kids,Basketball,Zoom Freak,M,3.0,6110.030000000001,0.17,18298.928847000003,,Online,delhi,2445.12,
4246,Men,Running,Pegasus Turbo,L,0.0,3576.04,0.0,0.0,,Retail,mumbai,3581.39,
4247,Kids,Training,Flex Trainer,M,1.0,6110.030000000001,0.69,6067.870793000001,,Retail,kolkata,1585.72,
4248,Kids,Soccer,Premier III,XL,0.0,4045.64,0.0,0.0,,Retail,mumbai,2167.88,
4249,Kids,Training,Flex Trainer,L,1.0,2902.95,0.6,2885.5323,,Retail,bengaluru,-855.08,
4250,Women,Basketball,Air Jordan,11,0.0,6110.030000000001,0.0,0.0,2025-01-16,Online,kolkata,2005.64,1.0
4251,Kids,Basketball,LeBron 20,M,1.0,6110.030000000001,0.59,6073.980823000001,2024-01-07,Retail,mumbai,354.2,1.0
4252,Kids,Training,SuperRep Go,L,0.0,6110.030000000001,1.0,0.0,2024-06-08,Online,hyderbad,2633.21,6.0
2013,Kids,Lifestyle,Blazer Mid,,0.0,6110.030000000001,0.24,0.0,,Online,hyd,2827.54,
2019,Men,Running,Free RN,XL,2.0,8072.86,0.0,16145.72,,Online,kolkata,1387.97,
4255,Women,Running,React Infinity,,1.0,6110.030000000001,0.0,6110.030000000001,,Retail,kolkata,2584.67,
4256,Women,Soccer,Tiempo Legend,XL,4.0,6110.030000000001,0.52,24313.031376000003,2024-12-18,Online,hyd,-782.15,12.0
4257,Women,Training,Metcon 7,,0.0,5462.8,0.99,0.0,,Online,kolkata,-1144.93,
4259,Men,Lifestyle,Air Force 1,L,0.0,6110.030000000001,0.35,0.0,2023-09-22,Retail,bangalore,3351.25,9.0
4260,Women,Lifestyle,Waffle One,,3.0,6058.38,0.0,18175.14,,Online,kolkata,258.08,
2044,Men,Training,Flex Trainer,XL,0.0,6110.030000000001,0.0,0.0,2023-08-13,Online,bangalore,1192.96,8.0
4262,Women,Basketball,LeBron 20,XL,0.0,6110.030000000001,0.0,0.0,,Online,mumbai,-975.63,
4263,Men,Running,React Infinity,,3.0,4641.58,0.0,13924.74,,Retail,delhi,2049.32,
4265,Kids,Training,Flex Trainer,M,0.0,6110.030000000001,0.0,0.0,2024-02-08,Online,kolkata,1852.59,2.0
4266,Men,Lifestyle,Waffle One,XL,3.0,6110.030000000001,0.0,18330.090000000004,2025-07-04,Online,mumbai,-898.11,7.0
4267,Women,Basketball,Zoom Freak,L,0.0,4101.5,0.28,0.0,,Retail,pune,2289.05,
4268,Men,Lifestyle,Waffle One,L,1.0,6321.98,0.0,6321.98,,Online,mumbai,-557.35,
4269,Kids,Basketball,Zoom Freak,L,2.0,6110.030000000001,0.0,12220.060000000001,,Online,pune,672.46,
4270,Kids,Soccer,Tiempo Legend,L,0.0,6110.030000000001,0.0,0.0,,Online,bangalore,679.64,
4271,Kids,Lifestyle,Waffle One,XL,0.0,4426.69,0.52,0.0,,Online,bangalore,-389.08,
4272,Women,Basketball,Air Jordan,10,0.0,4529.52,0.0,0.0,,Online,mumbai,2722.9,
4273,Kids,Soccer,Phantom GT,7,3.0,3407.16,0.0,10221.48,,Retail,mumbai,1161.05,
4274,Men,Basketball,Kyrie Flytrap,XL,0.0,6110.030000000001,0.0,0.0,,Online,mumbai,1957.94,
4275,Women,Lifestyle,Dunk Low,8,0.0,6110.030000000001,0.0,0.0,,Retail,mumbai,557.81,
4276,Men,Basketball,Kyrie Flytrap,11,3.0,6110.030000000001,0.0,18330.090000000004,2025-02-05,Retail,bengaluru,-1109.4,2.0
4277,Women,Soccer,Phantom GT,11,0.0,6924.77,0.0,0.0,,Online,bengaluru,555.86,
4278,Kids,Basketball,Zoom Freak,M,0.0,5606.81,0.0,0.0,,Retail,pune,-356.42,
4279,Men,Training,ZoomX Invincible,XL,0.0,6110.030000000001,0.0,0.0,2025-04-30,Retail,pune,1724.71,4.0
4280,Women,Soccer,Phantom GT,M,0.0,6110.030000000001,0.45,0.0,,Retail,kolkata,3800.29,
4281,Kids,Basketball,Air Jordan,11,0.0,6110.030000000001,0.0,0.0,,Retail,mumbai,88.91,
4282,Men,Soccer,Phantom GT,,0.0,2670.28,0.0,0.0,,Online,pune,2334.23,
4283,Men,Training,ZoomX Invincible,M,1.0,9649.36,0.95,9557.69108,2025-02-26,Retail,bengaluru,1158.69,2.0
4284,Men,Running,Air Zoom,,0.0,2953.43,0.1,0.0,2024-05-15,Retail,delhi,2708.4,5.0
4285,Kids,Lifestyle,Waffle One,,4.0,6110.030000000001,0.0,24440.120000000003,,Retail,pune,3380.53,
4286,Kids,Soccer,Tiempo Legend,L,0.0,5385.78,0.0,0.0,2025-06-08,Online,kolkata,840.25,6.0
4287,Kids,Lifestyle,Waffle One,6,0.0,6110.030000000001,0.0,0.0,,Retail,kolkata,-157.55,
4288,Kids,Basketball,Air Jordan,,0.0,6754.13,0.0,0.0,,Online,hyd,3737.27,
4289,Men,Lifestyle,Waffle One,L,0.0,6110.030000000001,0.1,0.0,,Retail,delhi,2164.64,
4291,Women,Soccer,Phantom GT,XL,0.0,9306.54,0.0,0.0,,Retail,delhi,-25.67,
4292,Men,Training,ZoomX Invincible,L,2.0,6110.030000000001,0.23,12191.953862000002,,Online,delhi,1328.75,
4293,Women,Basketball,Kyrie Flytrap,XL,0.0,6110.030000000001,0.0,0.0,,Retail,delhi,635.45,
4294,Women,Soccer,Premier III,,0.0,5238.91,0.0,0.0,2025-01-16,Online,kolkata,1217.07,1.0
4295,Women,Basketball,Air Jordan,10,4.0,4469.12,0.0,17876.48,,Retail,mumbai,-1033.41,
4296,Women,Lifestyle,Waffle One,7,3.0,4121.58,0.0,12364.74,,Online,mumbai,3702.74,
4297,Women,Running,React Infinity,L,0.0,6110.030000000001,0.0,0.0,,Online,kolkata,1123.18,
4298,Men,Running,React Infinity,,4.0,6110.030000000001,0.37,24349.691556,,Online,mumbai,1574.59,
4299,Kids,Running,Free RN,,0.0,6110.030000000001,0.0,0.0,,Online,pune,3967.64,
4300,Kids,Basketball,Zoom Freak,,0.0,6110.030000000001,0.0,0.0,,Online,kolkata,1868.82,
2026,Kids,Training,ZoomX Invincible,,0.0,6110.030000000001,0.0,0.0,2024-01-05,Online,kolkata,-264.65,1.0
4302,Kids,Training,Flex Trainer,11,0.0,6110.030000000001,0.0,0.0,,Retail,pune,3813.44,
4303,Men,Soccer,Phantom GT,L,0.0,7587.07,0.0,0.0,2024-07-21,Online,bengaluru,-1131.99,7.0
4304,Kids,Basketball,Kyrie Flytrap,L,0.0,4877.24,0.0,0.0,2024-07-07,Retail,hyderbad,2692.2,7.0
4305,Women,Lifestyle,Waffle One,M,0.0,2270.57,0.0,0.0,,Retail,bengaluru,-331.09,
4306,Kids,Basketball,Air Jordan,M,0.0,6110.030000000001,0.0,0.0,,Retail,bengaluru,867.77,
4307,Women,Training,SuperRep Go,7,0.0,6767.5,0.0,0.0,,Retail,delhi,1311.71,
4308,Men,Basketball,LeBron 20,XL,0.0,6110.030000000001,0.21,0.0,,Retail,pune,982.03,
4309,Women,Training,Metcon 7,M,0.0,6110.030000000001,0.12,0.0,,Online,pune,-9.44,
4310,Kids,Basketball,Zoom Freak,XL,0.0,9745.69,0.16,0.0,,Retail,delhi,138.5,
4311,Men,Training,SuperRep Go,L,3.0,6110.030000000001,0.46,18245.771586000003,2023-08-16,Retail,bengaluru,2595.51,8.0
4312,Kids,Training,SuperRep Go,,0.0,7889.36,0.0,0.0,,Online,delhi,521.96,
4313,Women,Soccer,Tiempo Legend,8,0.0,6110.030000000001,0.0,0.0,,Retail,bengaluru,3611.15,
4314,Kids,Lifestyle,Blazer Mid,,4.0,8823.88,0.0,35295.52,,Online,hyd,573.58,
4315,Women,Lifestyle,Dunk Low,M,4.0,4080.51,0.0,16322.04,2024-03-04,Retail,pune,3322.21,3.0
4316,Men,Running,React Infinity,XL,0.0,6110.030000000001,0.0,0.0,2024-01-04,Retail,hyd,405.43,1.0
4317,Kids,Lifestyle,Blazer Mid,L,0.0,9623.53,0.0,0.0,2024-10-15,Retail,bangalore,-448.89,10.0
2027,Men,Training,SuperRep Go,L,0.0,6110.030000000001,0.08,0.0,2024-11-14,Retail,kolkata,126.1,11.0
4320,Women,Training,SuperRep Go,11,0.0,6110.030000000001,0.0,0.0,2024-09-27,Online,delhi,1848.29,9.0
4321,Kids,Running,Free RN,XL,0.0,6646.84,0.0,0.0,2024-01-15,Online,mumbai,2210.19,1.0
4322,Women,Lifestyle,Waffle One,M,0.0,6110.030000000001,0.0,0.0,,Online,mumbai,1939.05,
4323,Men,Lifestyle,Air Force 1,M,0.0,8526.42,1.02,0.0,,Retail,delhi,3573.83,
4324,Women,Soccer,Tiempo Legend,7,0.0,6110.030000000001,0.0,0.0,,Retail,mumbai,920.34,
4325,Men,Basketball,Zoom Freak,L,0.0,6110.030000000001,0.0,0.0,,Retail,bangalore,-402.21,
4326,Women,Lifestyle,Air Force 1,XL,0.0,9604.84,0.31,0.0,2024-06-06,Retail,delhi,-143.11,6.0
4328,Men,Basketball,Zoom Freak,,0.0,3943.71,0.0,0.0,,Online,hyd,2631.07,
2003,Men,Lifestyle,Blazer Mid,M,3.0,6110.030000000001,0.36,18264.101676000002,,Retail,delhi,1884.04,
4330,Kids,Lifestyle,Air Force 1,M,1.0,4087.76,0.0,4087.76,,Retail,bengaluru,-831.23,
4331,Women,Training,SuperRep Go,,2.0,4574.53,0.04,9145.400376,2025-01-03,Retail,kolkata,3534.47,1.0
4332,Women,Running,Pegasus Turbo,,0.0,6110.030000000001,0.12,0.0,2024-09-24,Online,delhi,2181.1,9.0
4333,Men,Lifestyle,Blazer Mid,,0.0,5179.28,0.0,0.0,,Retail,mumbai,3256.38,
4334,Kids,Basketball,Air Jordan,,0.0,4393.46,0.0,0.0,,Online,kolkata,2432.09,
4335,Kids,Running,Air Zoom,,0.0,6110.030000000001,0.0,0.0,2025-06-30,Online,kolkata,133.01,6.0
4337,Women,Lifestyle,Blazer Mid,,0.0,6110.030000000001,0.0,0.0,,Online,mumbai,2735.14,
4338,Men,Running,Air Zoom,XL,0.0,6110.030000000001,0.0,0.0,,Online,pune,1586.94,
4339,Women,Lifestyle,Dunk Low,L,0.0,6110.030000000001,0.33,0.0,,Retail,hyd,2003.0,
4340,Women,Training,ZoomX Invincible,6,0.0,3051.51,0.0,0.0,,Retail,bangalore,728.33,
4341,Kids,Training,Flex Trainer,,0.0,6110.030000000001,0.0,0.0,,Retail,hyderabad,-461.13,
2009,Kids,Running,Pegasus Turbo,L,0.0,6110.030000000001,0.84,0.0,2023-11-22,Retail,delhi,1671.62,11.0
4343,Kids,Training,Metcon 7,7,0.0,5890.69,0.0,0.0,,Retail,bengaluru,1390.36,
4344,Kids,Soccer,Premier III,8,0.0,6110.030000000001,0.0,0.0,2024-01-18,Online,delhi,-467.18,1.0
4345,Kids,Training,Metcon 7,,0.0,2282.8,0.28,0.0,2024-11-29,Retail,pune,459.9,11.0
4346,Men,Training,ZoomX Invincible,M,0.0,6110.030000000001,0.71,0.0,,Online,mumbai,3222.9,
4348,Women,Lifestyle,Blazer Mid,,0.0,6110.030000000001,0.0,0.0,2023-09-25,Online,pune,25.44,9.0
4349,Women,Training,Flex Trainer,,0.0,6110.030000000001,0.0,0.0,,Retail,mumbai,1799.33,
4350,Men,Soccer,Phantom GT,M,0.0,6110.030000000001,0.0,0.0,2024-05-30,Online,delhi,2515.85,5.0
4351,Men,Soccer,Mercurial Superfly,M,0.0,6110.030000000001,0.0,0.0,2024-08-19,Online,pune,3303.1,8.0
2007,Kids,Basketball,LeBron 20,7,0.0,6110.030000000001,0.0,0.0,,Retail,kolkata,1779.99,
4356,Men,Soccer,Phantom GT,M,1.0,9557.32,0.0,9557.32,,Online,delhi,1465.63,
4357,Women,Lifestyle,Air Force 1,6,0.0,7723.9,0.0,0.0,,Online,pune,3626.91,
4358,Kids,Basketball,LeBron 20,XL,2.0,6110.030000000001,0.43,12167.513742000001,,Online,mumbai,2538.97,
4359,Kids,Running,Pegasus Turbo,L,0.0,9336.51,0.0,0.0,,Online,bangalore,92.73,
4360,Women,Running,Pegasus Turbo,,0.0,2906.76,0.3,0.0,,Online,hyd,829.32,
4361,Kids,Lifestyle,Blazer Mid,M,0.0,5294.22,0.0,0.0,,Retail,kolkata,-787.71,
4362,Men,Training,Flex Trainer,,0.0,6110.030000000001,0.0,0.0,2025-07-08,Online,kolkata,-81.22,7.0
4363,Kids,Basketball,Air Jordan,L,2.0,6110.030000000001,0.75,12128.409550000002,,Online,delhi,-1071.83,
4364,Kids,Running,Free RN,,0.0,6290.99,0.0,0.0,,Retail,kolkata,1946.3,
4365,Men,Basketball,Zoom Freak,L,0.0,7357.98,0.0,0.0,,Online,kolkata,-86.8,
4366,Kids,Training,SuperRep Go,L,0.0,2572.92,0.0,0.0,,Retail,kolkata,714.82,
4367,Kids,Basketball,Kyrie Flytrap,,0.0,8832.85,0.0,0.0,2024-01-08,Retail,kolkata,-1073.49,1.0
4368,Women,Soccer,Tiempo Legend,M,3.0,5481.64,1.18,16250.869944000002,,Retail,delhi,2234.28,
4369,Women,Training,SuperRep Go,L,0.0,6110.030000000001,0.0,0.0,,Online,hyd,1525.91,
4370,Women,Running,Pegasus Turbo,L,2.0,5046.05,0.38,10053.75002,,Retail,mumbai,2530.73,
4371,Men,Lifestyle,Blazer Mid,7,0.0,2042.87,1.25,0.0,,Retail,hyderbad,510.02,
2029,Kids,Running,Free RN,M,0.0,6110.030000000001,0.0,0.0,,Retail,mumbai,2598.77,
4373,Men,Lifestyle,Waffle One,M,0.0,6110.030000000001,0.0,0.0,,Retail,bengaluru,396.99,
4374,Women,Basketball,Zoom Freak,XL,3.0,6110.030000000001,0.0,18330.090000000004,,Retail,pune,-1129.38,
4376,Men,Soccer,Phantom GT,M,0.0,7651.93,1.08,0.0,,Online,kolkata,546.84,
4377,Women,Running,Free RN,12,0.0,6110.030000000001,0.89,0.0,,Retail,mumbai,2302.22,
4378,Men,Training,Flex Trainer,,4.0,2620.09,0.0,10480.36,2024-08-29,Online,mumbai,263.16,8.0
4379,Women,Lifestyle,Air Force 1,9,3.0,6110.030000000001,0.0,18330.090000000004,,Online,hyderbad,974.37,
4380,Men,Soccer,Phantom GT,M,1.0,6110.030000000001,0.57,6075.202829000001,,Online,pune,3456.67,
4381,Men,Training,Flex Trainer,XL,0.0,2476.41,0.0,0.0,,Retail,pune,1189.49,
4382,Kids,Soccer,Mercurial Superfly,,2.0,6110.030000000001,0.0,12220.060000000001,,Retail,hyd,3659.71,
4383,Women,Soccer,Tiempo Legend,,0.0,6110.030000000001,0.16,0.0,2024-12-24,Retail,delhi,3378.64,12.0
4384,Women,Running,Pegasus Turbo,,0.0,6110.030000000001,0.6,0.0,2024-06-15,Online,kolkata,3507.63,6.0
4385,Men,Basketball,Kyrie Flytrap,L,0.0,9057.85,0.84,0.0,2023-12-13,Retail,kolkata,1767.32,12.0
4386,Kids,Basketball,Zoom Freak,,2.0,3432.35,0.34,6841.36002,,Online,bengaluru,2576.11,
4387,Women,Lifestyle,Dunk Low,,4.0,2616.9,0.0,10467.6,,Retail,delhi,3770.94,
4388,Women,Training,ZoomX Invincible,M,0.0,6110.030000000001,0.0,0.0,,Retail,bengaluru,2186.94,
4389,Women,Basketball,Zoom Freak,M,0.0,9304.56,0.0,0.0,,Online,kolkata,2773.13,
4390,Kids,Lifestyle,Waffle One,L,0.0,6110.030000000001,1.11,0.0,,Online,bangalore,848.64,
4391,Women,Lifestyle,Dunk Low,9,0.0,9569.18,0.0,0.0,,Retail,pune,2446.09,
4392,Kids,Training,Metcon 7,,0.0,6110.030000000001,0.0,0.0,,Retail,bangalore,1619.78,
4393,Women,Basketball,Kyrie Flytrap,L,0.0,6110.030000000001,0.0,0.0,,Retail,kolkata,-41.67,
4394,Women,Training,ZoomX Invincible,L,0.0,8873.61,0.81,0.0,,Retail,bengaluru,1663.56,
4395,Kids,Running,Air Zoom,M,2.0,5282.31,0.0,10564.62,,Online,mumbai,3365.61,
4396,Kids,Soccer,Phantom GT,,2.0,2392.41,0.0,4784.82,,Online,pune,1592.95,
4398,Men,Soccer,Premier III,XL,2.0,6110.030000000001,0.0,12220.060000000001,2024-06-29,Online,delhi,1971.9,6.0
4399,Men,Basketball,Air Jordan,L,0.0,7607.91,0.0,0.0,,Online,bengaluru,-161.85,
4400,Women,Lifestyle,Air Force 1,M,4.0,7798.57,0.28,31106.936016,,Retail,kolkata,1334.4,
4401,Men,Lifestyle,Blazer Mid,XL,0.0,6110.030000000001,0.0,0.0,,Retail,kolkata,3410.82,
4402,Women,Soccer,Premier III,,1.0,6110.030000000001,0.38,6086.811886,,Online,mumbai,2429.57,
4403,Kids,Basketball,Kyrie Flytrap,L,0.0,3086.75,0.0,0.0,,Online,pune,-681.62,
4404,Women,Running,Free RN,M,0.0,6110.030000000001,0.0,0.0,,Retail,hyd,2129.29,
4406,Women,Basketball,Kyrie Flytrap,,0.0,4079.94,0.0,0.0,,Online,kolkata,3276.97,
4407,Kids,Lifestyle,Waffle One,M,0.0,6110.030000000001,1.11,0.0,,Online,mumbai,3172.6,
4408,Kids,Training,Metcon 7,XL,1.0,3409.83,0.0,3409.83,,Online,bengaluru,1822.0,
4409,Kids,Training,Flex Trainer,L,0.0,6110.030000000001,0.01,0.0,,Retail,bangalore,2707.33,
4411,Kids,Lifestyle,Air Force 1,M,0.0,6110.030000000001,0.0,0.0,,Retail,hyd,3130.26,
4412,Kids,Lifestyle,Blazer Mid,XL,1.0,6110.030000000001,0.0,6110.030000000001,,Online,kolkata,3452.75,
4413,Men,Running,Free RN,M,0.0,6110.030000000001,0.0,0.0,,Retail,hyderbad,2790.67,
4414,Kids,Running,Pegasus Turbo,9,0.0,6110.030000000001,0.32,0.0,,Retail,hyd,3503.26,
4415,Kids,Running,Free RN,12,0.0,3671.95,0.0,0.0,,Retail,pune,2797.91,
4416,Women,Basketball,Zoom Freak,,0.0,2365.6,0.0,0.0,,Retail,mumbai,-178.54,
4417,Women,Soccer,Tiempo Legend,L,0.0,6110.030000000001,0.83,0.0,,Retail,hyderabad,2668.14,
4418,Women,Training,Metcon 7,XL,2.0,3139.93,0.46,6250.9726439999995,,Online,kolkata,3548.13,
4419,Kids,Training,Flex Trainer,9,0.0,6110.030000000001,0.0,0.0,,Online,bangalore,61.45,
4420,Women,Lifestyle,Blazer Mid,L,4.0,4904.79,1.19,19385.691995999998,2023-11-08,Retail,pune,2633.82,11.0
4421,Women,Running,React Infinity,XL,0.0,6110.030000000001,0.0,0.0,,Online,mumbai,3005.03,
4422,Men,Running,React Infinity,,0.0,6110.030000000001,0.43,0.0,,Online,delhi,1143.45,
4423,Men,Running,Free RN,6,1.0,5381.5,0.0,5381.5,,Retail,pune,57.84,
2007,Men,Soccer,Phantom GT,L,0.0,7652.31,0.0,0.0,2023-09-29,Retail,bangalore,1515.95,9.0
4425,Women,Running,Air Zoom,L,0.0,4034.25,0.0,0.0,2023-09-04,Retail,delhi,363.8,9.0
4426,Men,Lifestyle,Blazer Mid,M,1.0,6110.030000000001,0.0,6110.030000000001,,Online,pune,2133.39,
4427,Women,Lifestyle,Dunk Low,,2.0,8546.9,0.0,17093.8,,Retail,pune,-357.43,
4428,Kids,Lifestyle,Waffle One,,2.0,6110.030000000001,0.0,12220.060000000001,2025-04-04,Online,hyderabad,2700.85,4.0
4429,Kids,Soccer,Premier III,XL,2.0,6110.030000000001,0.49,12160.181706000001,,Retail,kolkata,3905.15,
